Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_7,52W_High,52W_Low,Volatility
2025-05-21 00:00:00+05:30,1522.832797268108,1525.8436681268927,1507.4869000940212,1523.41552734375,4157309,0.0,0.0,0.00038266188953079187,1533.585972377232,,,1.4174191466183912
2025-05-22 00:00:00+05:30,1510.7892156499267,1515.9369216042496,1495.7347425913772,1503.0191650390625,6158990,0.0,0.0,-0.005143040822886497,1530.6583426339287,,,1.0881945650906073
2025-05-23 00:00:00+05:30,1505.447258808557,1541.5779455953386,1505.447258808557,1519.8218994140625,5038421,0.0,0.0,0.009548418598790246,1526.828822544643,,,1.0478334158234615
2025-05-26 00:00:00+05:30,1521.5700705826603,1538.275749801986,1517.782147363295,1535.070556640625,3170102,0.0,0.0,0.008872733710380453,1522.3194056919642,,,0.9141838690659818
2025-05-27 00:00:00+05:30,1534.4878415209876,1537.4016104009331,1511.6633186280806,1524.969482421875,7775714,0.0,0.0,-0.006202955045689995,1519.5721261160713,,,0.7864936325833244
2025-05-28 00:00:00+05:30,1535.556238237006,1542.063608140773,1524.8724187426308,1526.6207275390625,3623370,0.0,0.0,-0.005819070949952647,1521.2371303013392,,,0.7094356134507283
2025-05-29 00:00:00+05:30,1543.3262208282474,1562.6542444112208,1531.2826193070812,1540.02392578125,8609500,0.0,0.0,-0.0021397258741740243,1524.7058977399554,,,0.6750010010971805
2025-05-30 00:00:00+05:30,1547.3124739974683,1548.297396005105,1531.652190030095,1539.1375732421875,13148092,22.0,0.0,-0.005283290151575509,1526.951904296875,,,0.7020747647712383
2025-06-02 00:00:00+05:30,1536.4782943781508,1536.4782943781508,1515.7949327230604,1530.371826171875,4374509,0.0,0.0,-0.0039743276742788495,1530.8594273158483,,,0.6915609384123855
2025-06-03 00:00:00+05:30,1535.4933708621093,1543.6682714095227,1512.4461724234918,1519.734619140625,6853403,0.0,0.0,-0.010262989095574174,1530.846958705357,,,0.6010385149126981
2025-06-04 00:00:00+05:30,1519.7346010168856,1533.8190332918903,1518.158749909477,1527.8109130859375,4548307,0.0,0.0,0.005314291102964893,1529.8098667689733,,,0.481718867386528
2025-06-05 00:00:00+05:30,1524.5607331925255,1544.0621159555858,1518.3556767230737,1530.8642578125,6948539,0.0,0.0,0.004134649727449376,1530.6519775390625,,,0.557332783623285
2025-06-06 00:00:00+05:30,1531.2581829658582,1545.2441474823067,1519.8331118292815,1540.2210693359375,3960020,0.0,0.0,0.005853282267996979,1532.5948835100446,,,0.6156820865774616
2025-06-09 00:00:00+05:30,1554.2069160448225,1564.0561360451065,1547.3124620446238,1549.183837890625,2903202,0.0,0.0,-0.0032319236919755344,1533.9034423828125,,,0.6206865280570846
2025-06-10 00:00:00+05:30,1560.116482612782,1583.2621501262925,1553.7144894707471,1571.935546875,8591925,0.0,0.0,0.007575757575757569,1538.5888671875,,,0.6638026573495766
2025-06-11 00:00:00+05:30,1566.1244242034918,1609.9534525332194,1566.1244242034918,1606.5062255859375,10597410,0.0,0.0,0.0257845422486041,1549.4652099609375,,,1.1112506578081958
2025-06-12 00:00:00+05:30,1592.6188275892266,1603.452969273507,1574.0037782857437,1584.345458984375,10483574,0.0,0.0,-0.005194820293174071,1558.6953299386162,,,1.0066364416349833
2025-06-13 00:00:00+05:30,1552.2369998927122,1584.7394243828517,1546.5244044661895,1577.844970703125,6968315,0.0,0.0,0.01649746192893402,1565.843052455357,,,1.084348885248781
2025-06-16 00:00:00+05:30,1575.875214344727,1610.1505483486199,1573.01891647278,1599.31640625,5591842,0.0,0.0,0.014875030517578228,1575.6219308035713,,,1.1070915319370787
2025-06-17 00:00:00+05:30,1596.2630097727385,1622.5604988569514,1591.2399317053334,1615.173583984375,7622083,0.0,0.0,0.011846778441811274,1586.3294328962054,,,1.1029514818238753
2025-06-18 00:00:00+05:30,1596.5585788351507,1619.9011823893957,1596.5585788351507,1608.2791748046875,5629707,0.0,0.0,0.0073411625009638945,1594.7716238839287,,,0.9587290766173255
2025-06-19 00:00:00+05:30,1599.4148737815738,1605.4228739879738,1587.2018168292147,1593.997802734375,5147760,0.0,0.0,-0.003386908009921727,1597.923374720982,,,1.1067910538417145
2025-06-20 00:00:00+05:30,1594.58871180959,1606.1122510729595,1584.6410236941556,1598.429931640625,9202821,0.0,0.0,0.002408909458963789,1596.7696184430804,,,0.8664736936979621
2025-06-23 00:00:00+05:30,1576.8601291540897,1576.8601291540897,1551.6461498856431,1560.116455078125,7943676,0.0,0.0,-0.010618363522798229,1593.3083321707588,,,1.0006745169838234
2025-06-24 00:00:00+05:30,1576.860073737694,1584.739449496533,1552.827953627288,1557.7525634765625,8083992,0.0,0.0,-0.012117441857627956,1590.43798828125,,,1.0622779283920156
2025-06-25 00:00:00+05:30,1566.025955644839,1595.4751470327865,1561.199813873949,1590.550537109375,7813533,0.0,0.0,0.015660392713246877,1589.1857212611608,,,1.0790672287651462
2025-06-26 00:00:00+05:30,1584.5425210067874,1599.5132869304996,1582.3756205245834,1591.6339111328125,6519233,0.0,0.0,0.004475354893928222,1585.8229108537946,,,0.994989450955154
2025-06-27 00:00:00+05:30,1594.5886581952298,1605.0288069577266,1578.238977654369,1583.7545166015625,8912268,0.0,0.0,-0.006794317479925787,1582.3193882533483,,,0.9771779390750276
2025-06-30 00:00:00+05:30,1590.648993297183,1590.648993297183,1570.064099926214,1577.6480712890625,6294505,0.0,0.0,-0.0081733443788699,1579.9837123325892,,,1.0089605380842537
2025-07-01 00:00:00+05:30,1584.7395342639384,1593.308307768125,1576.3676970723639,1582.57275390625,4178937,0.0,0.0,-0.0013672785406308226,1577.7184012276787,,,0.9903495479561113
2025-07-02 00:00:00+05:30,1593.6038341220215,1624.1364168524187,1579.2239966239758,1586.2169189453125,8653641,0.0,0.0,-0.004635352286773766,1581.4470389229912,,,0.9349389428254238
2025-07-03 00:00:00+05:30,1594.0962765801005,1607.786716594206,1590.6490495377586,1594.293212890625,5259695,0.0,0.0,0.00012354103915668412,1586.6671316964287,,,0.8180688595970922
2025-07-04 00:00:00+05:30,1600.4981989662078,1618.6207872342948,1587.9897380569496,1615.96142578125,4411273,0.0,0.0,0.009661508413461604,1590.2972586495537,,,0.6367616746783322
2025-07-07 00:00:00+05:30,1615.2721260131761,1619.2118141254034,1598.5284515362102,1602.4681396484375,3294523,0.0,0.0,-0.007926829268292718,1591.845005580357,,,0.6328971253560387
2025-07-08 00:00:00+05:30,1603.4529602070286,1621.378491891406,1597.0509674297891,1613.9915771484375,4590681,0.0,0.0,0.0065724515797758315,1596.164585658482,,,0.6890038066312905
2025-07-09 00:00:00+05:30,1613.1052929685202,1613.3022292758048,1599.1193284889714,1609.0670166015625,4580828,0.0,0.0,-0.0025034177152355895,1600.6530064174108,,,0.6178106226162631
2025-07-10 00:00:00+05:30,1614.1886858160015,1614.1886858160015,1582.868118202301,1591.43701171875,5330179,0.0,0.0,-0.014094804589557678,1601.9193289620537,,,0.8189348012122819
2025-07-11 00:00:00+05:30,1555.2902357933656,1582.8680505457567,1539.433016356687,1570.85205078125,11391755,0.0,0.0,0.010005730525239372,1599.7243477957588,,,0.9164735933997631
2025-07-14 00:00:00+05:30,1567.7988696310574,1567.7988696310574,1536.2813659941348,1546.623046875,9173426,0.0,0.0,-0.01350672153567799,1592.9143240792412,,,1.054346977166604
2025-07-15 00:00:00+05:30,1541.5013602388092,1579.4208563061295,1540.4179701114037,1561.6922607421875,7614807,0.0,0.0,0.013098204791885714,1585.161586216518,,,1.1218275908818414
2025-07-16 00:00:00+05:30,1555.1918577227598,1587.6942841349517,1554.6993967165145,1583.6561279296875,6223491,0.0,0.0,0.018302738704282735,1582.474155970982,,,1.2855518975394236
2025-07-17 00:00:00+05:30,1573.9053927711557,1585.7244570472844,1556.2752645133157,1559.6240234375,7374814,0.0,0.0,-0.009073842302878603,1574.7073625837054,,,1.3389395956291714
2025-07-18 00:00:00+05:30,1568.0942241264431,1575.1857343566385,1556.176692489401,1562.1846923828125,5161833,0.0,0.0,-0.0037686075573186402,1568.0098876953125,,,1.3442268645919317
2025-07-21 00:00:00+05:30,1556.1767745731315,1565.041072656143,1543.1758521432762,1560.4119873046875,3682661,0.0,0.0,0.002721549891218316,1563.5777413504463,,,1.1887576475667936
2025-07-22 00:00:00+05:30,1541.4029254290974,1561.889351060241,1541.4029254290974,1547.2139892578125,8473741,0.0,0.0,0.003769983651158173,1560.2008754185267,,,1.146084604254769
2025-07-23 00:00:00+05:30,1552.5325511946266,1567.897309898412,1526.629055261839,1550.7596435546875,8035026,0.0,0.0,-0.0011419455512059636,1560.7918178013392,,,0.9525030675526436
2025-07-24 00:00:00+05:30,1556.1767861186595,1558.1466301517212,1524.8562179010848,1529.0914306640625,14169664,0.0,0.0,-0.017405063291139285,1556.134556361607,,,1.1189082148853358
2025-07-25 00:00:00+05:30,1520.12860228797,1526.1366022975346,1488.512630894258,1492.84619140625,10851259,0.0,0.0,-0.01794743605288178,1543.1617082868304,,,0.8965312142994557
2025-07-28 00:00:00+05:30,1491.0734115180542,1496.392014262957,1460.14683725966,1493.1417236328125,6439855,0.0,0.0,0.0013871296334448014,1533.6642368861608,,,0.9258110249581555
2025-07-29 00:00:00+05:30,1490.0884773327002,1494.3235696797126,1473.5417400906863,1490.8763427734375,7070448,0.0,0.0,0.0005287373553465622,1523.477329799107,,,0.946464116006557
2025-07-30 00:00:00+05:30,1496.9830114866083,1498.7557989957106,1483.2925712781332,1496.0965576171875,5719051,0.0,0.0,-0.0005921602734426073,1514.2894112723213,,,0.9149313755321153
2025-07-31 00:00:00+05:30,1486.936711768862,1504.0743788045277,1474.428250322285,1486.247314453125,6851407,0.0,0.0,-0.00046363595052878107,1505.5798863002233,,,0.8638275302367179
2025-08-01 00:00:00+05:30,1471.3749358302919,1476.1024890867666,1443.4031282013243,1447.4412841796875,8702978,0.0,0.0,-0.01626618142512988,1490.8201206752233,,,0.9348282332760065
2025-08-04 00:00:00+05:30,1439.4634841975633,1460.4423706154291,1429.1218033326475,1458.177001953125,8610216,0.0,0.0,0.01300034211426605,1480.689488002232,,,1.0795819614915718
2025-08-05 00:00:00+05:30,1456.4040844682859,1456.4040844682859,1433.0614816224124,1438.2816162109375,10213323,0.0,0.0,-0.012443296781857523,1472.8945486886162,,,0.9658357721072874
2025-08-06 00:00:00+05:30,1430.1067078263497,1434.14486387826,1408.7339490588547,1415.037353515625,10566934,0.0,0.0,-0.010537223710829933,1461.736781529018,,,0.998256119984825
2025-08-07 00:00:00+05:30,1408.4383894942564,1420.2574529025999,1392.876574581379,1415.234375,9892020,0.0,0.0,0.00482519189794586,1450.9307861328125,,,1.0417460854037381
2025-08-08 00:00:00+05:30,1403.5138318764698,1411.590144080286,1395.7329241309972,1401.6424560546875,10048009,0.0,0.0,-0.0013333504660088048,1437.4373430524554,,,1.0390137289061132
2025-08-11 00:00:00+05:30,1398.4907470266712,1411.7871937906966,1392.6796832838538,1406.66552734375,6625368,0.0,0.0,0.0058454303930570665,1426.0685163225446,,,1.0938085649464675
2025-08-12 00:00:00+05:30,1406.6655976905836,1419.2726477892124,1399.5742071536924,1402.62744140625,9899184,0.0,0.0,-0.0028707293979203666,1419.666538783482,,,0.9134042505746531
2025-08-13 00:00:00+05:30,1403.5138705026145,1412.3781686321047,1400.953097311154,1405.0897216796875,10318063,0.0,0.0,0.0011227898848685126,1412.0826416015625,,,0.7080002123875893
2025-08-14 00:00:00+05:30,1404.6956380205245,1447.835267553816,1404.6956380205245,1425.8714599609375,12902347,0.0,0.0,0.015075025056854065,1410.3097621372767,,,0.8020919947256282
2025-08-18 00:00:00+05:30,1442.6151494914589,1442.6151494914589,1408.0444126749926,1414.1510009765625,7254561,0.0,0.0,-0.01973093692030778,1410.183140345982,,,1.067760954876909
2025-08-19 00:00:00+05:30,1411.0977408332749,1427.5460108318366,1411.0977408332749,1418.2877197265625,3986094,0.0,0.0,0.005095308911090612,1410.6193324497767,,,1.0696658016121654
2025-08-20 00:00:00+05:30,1418.9770874002822,1476.3980885005715,1418.9770874002822,1473.6402587890625,10413061,0.0,0.0,0.03852294154300196,1420.9047328404017,,,1.7820109590165687
2025-08-21 00:00:00+05:30,1485.262351237006,1485.262351237006,1461.9197483180794,1473.8372802734375,6565539,0.0,0.0,-0.007692291502611021,1430.500697544643,,,1.8577363956971928
2025-08-22 00:00:00+05:30,1475.5115598317454,1481.6181481033814,1463.6924963469764,1465.0714111328125,5543397,0.0,0.0,-0.007075612948856496,1439.4212646484375,,,1.8909767222660239
2025-08-25 00:00:00+05:30,1483.981859694785,1515.7948868943363,1483.981859694785,1508.9989013671875,10694531,0.0,0.0,0.016858050864279286,1454.2654331752233,,,1.949024072604308
2025-08-26 00:00:00+05:30,1500.03616013844,1515.2039825206518,1495.7024794249892,1506.53662109375,15994798,0.0,0.0,0.0043335361693614665,1465.789027622768,,,1.906238532253666
2025-08-28 00:00:00+05:30,1506.5366438633127,1506.5366438633127,1475.413133190423,1477.4814453125,5443364,0.0,0.0,-0.019286088173935522,1474.8362339564733,,,1.8969316204514277
2025-08-29 00:00:00+05:30,1479.254311487481,1479.254311487481,1445.5699084151588,1447.4412841796875,8169075,0.0,0.0,-0.02150612444441919,1479.0010288783483,,,2.132380157603413
2025-09-01 00:00:00+05:30,1454.4343120627393,1480.7318023736236,1453.941851048263,1476.7921142578125,4546057,0.0,0.0,0.015372163603156765,1479.4512939453125,,,1.544575106607618
2025-09-02 00:00:00+05:30,1476.7920565936874,1489.9900353122632,1463.8896025641538,1476.1025390625,5218763,0.0,0.0,-0.00046690224809162585,1479.77490234375,,,1.5298322402391757
2025-09-03 00:00:00+05:30,1477.3829894013984,1479.2543652339205,1450.7900955921732,1456.798095703125,4623483,0.0,0.0,-0.013933349609375098,1478.5930001395088,,,1.5908719175152173
2025-09-04 00:00:00+05:30,1461.6242804276317,1461.6242804276317,1438.0846200594328,1440.94091796875,5787724,0.0,0.0,-0.01415094339622648,1468.8704310825892,,,1.3736623517416477
2025-09-05 00:00:00+05:30,1447.835279098319,1450.4945202945664,1411.3931666312185,1422.8182373046875,5466487,0.0,0.0,-0.01727892817283164,1456.9106619698662,,,1.315744441786068
2025-09-08 00:00:00+05:30,1429.1218644887508,1436.0163186937275,1406.7641825159365,1411.2947998046875,3811567,0.0,0.0,-0.0124741389289714,1447.4554268973213,,,1.2612191296488364
2025-09-09 00:00:00+05:30,1458.6694341238242,1484.474341584966,1450.297597398603,1481.6181640625,13072640,0.0,0.0,0.01573264606895692,1452.3378383091517,,,1.4299786244683104
2025-09-10 00:00:00+05:30,1487.330709756259,1511.756823802922,1486.5428442826578,1509.491455078125,7281071,0.0,0.0,0.014899675759063464,1457.0091727120537,,,1.4194462065599174
2025-09-11 00:00:00+05:30,1500.922609577238,1504.4683046125388,1483.7849433052634,1486.9366455078125,8003662,0.0,0.0,-0.00931824464511529,1458.5569022042412,,,1.4226353426119809
2025-09-12 00:00:00+05:30,1513.8250582606502,1519.6361218926327,1498.1647749913177,1502.596923828125,12856963,0.0,0.0,-0.007417062078114912,1465.0995919363838,,,1.3766761220065424
2025-09-15 00:00:00+05:30,1502.5969824151846,1504.4683582651935,1478.5648615170796,1485.6563720703125,6167414,0.0,0.0,-0.011274220927585493,1471.487513950893,,,1.3462802441051438
2025-09-16 00:00:00+05:30,1485.656397411633,1491.1719366717366,1480.8302554728903,1488.5126953125,8923112,0.0,0.0,0.001922583112652023,1480.8724365234375,,,1.217091311947928
2025-09-17 00:00:00+05:30,1494.028241371192,1503.680405062861,1491.1719434573272,1499.4453125,4795698,0.0,0.0,0.0036258157502004496,1493.465366908482,,,1.1148778439467635
2025-09-18 00:00:00+05:30,1526.6291407021617,1531.5537508334592,1515.302537400178,1517.370849609375,9331945,0.0,0.0,-0.006064531880040274,1498.5728934151787,,,0.9292007115934364
2025-09-19 00:00:00+05:30,1521.3104874589542,1527.9095369547413,1497.179898612735,1516.976806640625,12988129,0.0,0.0,-0.0028486498016376226,1499.6422293526787,,,0.5628287452577632
2025-09-22 00:00:00+05:30,1460.3437656419162,1491.8612688721596,1459.6543683506482,1476.8905029296875,15655204,0.0,0.0,0.011330713820316085,1498.207066127232,,,0.7700745099949128
2025-09-23 00:00:00+05:30,1470.4885054191882,1490.186944875574,1470.4885054191882,1474.920654296875,9832164,0.0,0.0,0.003014065639651738,1494.2533133370537,,,0.7374523445966344
2025-09-24 00:00:00+05:30,1464.7758845360097,1474.1326431158677,1460.3437357350242,1472.0643310546875,4937004,0.0,0.0,0.004975810016824881,1492.3115931919642,,,0.5591584302996071
2025-09-25 00:00:00+05:30,1466.5488557470633,1480.04223903444,1454.2373307659764,1462.4122314453125,9491867,0.0,0.0,-0.002820652230943623,1488.5829554966517,,,0.5919798326765502
2025-09-26 00:00:00+05:30,1452.7599061754568,1456.404069373631,1419.4694954878144,1427.053466796875,8597058,0.0,0.0,-0.017694898702330427,1478.2412632533483,,,0.9251944471350285
2025-09-29 00:00:00+05:30,1437.9860786678707,1442.9106885263222,1414.8404123331482,1420.060546875,10513117,0.0,0.0,-0.012465719980736317,1464.3397914341517,,,1.006533649377887
2025-09-30 00:00:00+05:30,1421.2424051491353,1430.303639196793,1416.416263441906,1420.060546875,7556305,0.0,0.0,-0.0008315669936763882,1450.4946114676338,,,1.0077829965260574
2025-10-01 00:00:00+05:30,1424.197180444367,1427.6444073679875,1405.877655696216,1424.000244140625,6250692,0.0,0.0,-0.000138278818724036,1442.9388602120537,,,0.8313942864583854
2025-10-03 00:00:00+05:30,1417.3027030735375,1426.4625254104503,1411.5901076030302,1424.7880859375,6877533,0.0,0.0,0.005281428482235902,1435.777064732143,,,0.8656620874471872
2025-10-06 00:00:00+05:30,1424.7881421800753,1456.5027027407555,1420.5530497148675,1453.744873046875,4630590,0.0,0.0,0.02032353443263002,1433.1599993024554,,,1.230283621586448
2025-10-07 00:00:00+05:30,1455.4191203786977,1460.5407866669368,1432.0765182081868,1436.5086669921875,5570320,0.0,0.0,-0.01299313243980863,1429.4594900948662,,,1.3102060065829781
2025-10-08 00:00:00+05:30,1435.0313384295307,1475.4131399913774,1433.061494450904,1472.4583740234375,4657192,0.0,0.0,0.026080988332189445,1435.9459054129463,,,1.5027480887750178
2025-10-09 00:00:00+05:30,1479.352867871771,1491.171932062491,1464.5790376333712,1486.5428466796875,7028753,0.0,0.0,0.004860218926847515,1445.4433768136162,,,1.3261877969939264
2025-10-10 00:00:00+05:30,1487.2322078030077,1498.755747016607,1476.2011295853695,1492.058349609375,3738353,0.0,0.0,0.0032450492808360305,1455.7287772042412,,,1.2994425112043395
2025-10-13 00:00:00+05:30,1474.4281763502415,1482.0120273618204,1461.0332617199265,1470.6854248046875,5859355,0.0,0.0,-0.0025384427709586586,1462.3980887276787,,,1.3233351728436056
2025-10-14 00:00:00+05:30,1476.3980688327763,1491.5658915845438,1464.0865439092208,1467.435302734375,5600789,0.0,0.0,-0.006070697522306536,1468.4905482700892,,,1.4052484645379395
2025-10-15 00:00:00+05:30,1461.5258266826634,1466.1549121391147,1445.373081319078,1452.1690673828125,6986098,0.0,0.0,-0.00640204855023918,1468.2654331752233,,,1.2662380810853995
2025-10-16 00:00:00+05:30,1451.6765810210527,1452.267510183725,1438.478601982591,1449.312744140625,8005748,0.0,0.0,-0.001628349531384647,1470.0945870535713,,,1.123477436769013
2025-10-17 00:00:00+05:30,1432.9630656678505,1436.410292725158,1412.3781714796953,1419.37109375,16959378,0.0,0.0,-0.009485221387416433,1462.5106898716517,,,0.5238802260122436
2025-10-20 00:00:00+05:30,1431.781048131079,1444.8805586841174,1428.136884861602,1438.87255859375,6994246,0.0,0.0,0.004952929410490313,1455.700648716518,,,0.5260800978954434
2025-10-21 00:00:00+05:30,1455.7147580634262,1463.5941342911037,1447.8353818357486,1450.19921875,1698704,0.0,0.0,-0.0037888874059116145,1449.7207728794642,,,0.45968478865059564
2025-10-23 00:00:00+05:30,1487.2321904325627,1522.6893817276436,1483.292502510887,1505.4532470703125,20358624,0.0,0.0,0.012251655629138996,1454.6876046316963,,,0.757928566678773
2025-10-24 00:00:00+05:30,1516.2874003977408,1519.7346273554492,1495.111577657532,1502.4000244140625,8652257,0.0,0.0,-0.009158801939550187,1459.6825648716517,,,0.7972532795094331
2025-10-27 00:00:00+05:30,1510.0,1515.300048828125,1498.0999755859375,1504.5,7273211,23.0,0.0,-0.003642384105960265,1467.158412388393,,,0.7778331300957423
2025-10-28 00:00:00+05:30,1499.699951171875,1506.5,1490.5,1500.199951171875,8211019,0.0,0.0,0.0003334000241910369,1474.428013392857,,,0.7808213640965286
2025-10-29 00:00:00+05:30,1500.199951171875,1520.199951171875,1496.9000244140625,1510.4000244140625,4884976,0.0,0.0,0.006799142497118304,1487.4321463448662,,,0.7347409033701442
2025-10-30 00:00:00+05:30,1507.0,1508.199951171875,1489.0999755859375,1493.800048828125,5608867,0.0,0.0,-0.00875909168671201,1495.2789306640625,,,0.7953904218902315
2025-10-31 00:00:00+05:30,1490.0,1497.0999755859375,1480.699951171875,1482.300048828125,4819814,0.0,0.0,-0.005167752464345638,1499.8647635323662,,,0.8055184405584651
2025-11-03 00:00:00+05:30,1482.300048828125,1491.4000244140625,1474.199951171875,1485.5,5470600,0.0,0.0,0.0021587742470930995,1497.0142996651787,,,0.5889873072536594
2025-11-04 00:00:00+05:30,1479.699951171875,1481.9000244140625,1462.9000244140625,1467.9000244140625,8691330,0.0,0.0,-0.007974540208957454,1492.085728236607,,,0.5679683217762275
2025-11-06 00:00:00+05:30,1478.5999755859375,1483.0,1461.9000244140625,1466.699951171875,7944752,0.0,0.0,-0.008048170303361987,1486.6857212611608,,,0.608039714618883
2025-11-07 00:00:00+05:30,1470.0,1480.9000244140625,1449.0999755859375,1476.800048828125,8765759,0.0,0.0,0.004625883556547619,1483.3428780691963,,,0.6656057062327082
